1.00000000e-04 2.69279561e+06
1.00069108e-04 2.69081215e+06
1.00138264e-04 2.68883015e+06
1.00207468e-04 2.68684961e+06
1.00276720e-04 2.68487053e+06
1.00346020e-04 2.68289291e+06
1.00415367e-04 2.68091675e+06
1.00484762e-04 2.67894204e+06
1.00554206e-04 2.67696878e+06
1.00623697e-04 2.67499698e+06
1.00693236e-04 2.67302663e+06
1.00762824e-04 2.67105773e+06
1.00832459e-04 2.66909029e+06
1.00902143e-04 2.66712429e+06
1.00971875e-04 2.66515974e+06
1.01041655e-04 2.66319663e+06
1.01111483e-04 2.66123498e+06
1.01181359e-04 2.65927476e+06
1.01251284e-04 2.65731600e+06
1.01321257e-04 2.65535867e+06
1.01391279e-04 2.65340279e+06
1.01461348e-04 2.65144834e+06
1.01531467e-04 2.64949534e+06
1.01601633e-04 2.64754377e+06
1.01671849e-04 2.64559365e+06
1.01742112e-04 2.64364495e+06
1.01812425e-04 2.64169770e+06
1.01882785e-04 2.63975188e+06
1.01953195e-04 2.63780749e+06
1.02023653e-04 2.63586453e+06
1.02094160e-04 2.63392301e+06
1.02164716e-04 2.63198291e+06
1.02235320e-04 2.63004425e+06
1.02305973e-04 2.62810701e+06
1.02376675e-04 2.62617120e+06
1.02447426e-04 2.62423681e+06
1.02518225e-04 2.62230385e+06
1.02589074e-04 2.62037232e+06
1.02659972e-04 2.61844220e+06
1.02730918e-04 2.61651351e+06
1.02801914e-04 2.61458624e+06
1.02872959e-04 2.61266039e+06
1.02944052e-04 2.61073595e+06
1.03015195e-04 2.60881294e+06
1.03086387e-04 2.60689134e+06
1.03157629e-04 2.60497115e+06
1.03228919e-04 2.60305238e+06
1.03300259e-04 2.60113503e+06
1.03371648e-04 2.59921908e+06
1.03443086e-04 2.59730455e+06
1.03514574e-04 2.59539143e+06
1.03586111e-04 2.59347972e+06
1.03657698e-04 2.59156941e+06
1.03729334e-04 2.58966051e+06
1.03801020e-04 2.58775302e+06
1.03872755e-04 2.58584693e+06
1.03944540e-04 2.58394225e+06
1.04016374e-04 2.58203897e+06
1.04088258e-04 2.58013709e+06
1.04160192e-04 2.57823661e+06
1.04232175e-04 2.57633754e+06
1.04304208e-04 2.57443986e+06
1.04376291e-04 2.57254358e+06
1.04448424e-04 2.57064869e+06
1.04520606e-04 2.56875521e+06
1.04592839e-04 2.56686311e+06
1.04665121e-04 2.56497241e+06
1.04737453e-04 2.56308310e+06
1.04809836e-04 2.56119519e+06
1.04882268e-04 2.55930866e+06
