1.00000000e-04 4.59965711e+06
1.00069108e-04 4.59656035e+06
1.00138264e-04 4.59346567e+06
1.00207468e-04 4.59037307e+06
1.00276720e-04 4.58728256e+06
1.00346020e-04 4.58419413e+06
1.00415367e-04 4.58110777e+06
1.00484762e-04 4.57802349e+06
1.00554206e-04 4.57494129e+06
1.00623697e-04 4.57186117e+06
1.00693236e-04 4.56878312e+06
1.00762824e-04 4.56570714e+06
1.00832459e-04 4.56263323e+06
1.00902143e-04 4.55956139e+06
1.00971875e-04 4.55649162e+06
1.01041655e-04 4.81375383e+06
1.01111483e-04 4.81049473e+06
1.01181359e-04 4.80723785e+06
1.01251284e-04 4.80398317e+06
1.01321257e-04 4.80073069e+06
1.01391279e-04 4.79748041e+06
1.01461348e-04 4.79423234e+06
1.01531467e-04 4.79098646e+06
1.01601633e-04 4.78774279e+06
1.01671849e-04 4.78450130e+06
1.01742112e-04 4.78126202e+06
1.01812425e-04 4.77802492e+06
1.01882785e-04 4.77479002e+06
1.01953195e-04 4.77155731e+06
1.02023653e-04 4.76832679e+06
1.02094160e-04 4.76509845e+06
1.02164716e-04 4.76187230e+06
1.02235320e-04 4.75864833e+06
1.02305973e-04 4.75542655e+06
1.02376675e-04 4.75220695e+06
1.02447426e-04 4.74898952e+06
1.02518225e-04 4.74577428e+06
1.02589074e-04 4.74256121e+06
1.02659972e-04 4.73935032e+06
1.02730918e-04 4.73614160e+06
1.02801914e-04 4.73293505e+06
1.02872959e-04 4.72973068e+06
1.02944052e-04 4.72652847e+06
1.03015195e-04 4.72332844e+06
1.03086387e-04 4.72013057e+06
1.03157629e-04 4.71693486e+06
1.03228919e-04 4.71374132e+06
1.03300259e-04 4.71054994e+06
1.03371648e-04 4.70736072e+06
1.03443086e-04 4.70417366e+06
1.03514574e-04 4.70098876e+06
1.03586111e-04 4.69780601e+06
1.03657698e-04 4.69462542e+06
1.03729334e-04 4.69144698e+06
1.03801020e-04 4.68827070e+06
1.03872755e-04 4.68509656e+06
1.03944540e-04 4.68192457e+06
1.04016374e-04 4.67875474e+06
1.04088258e-04 4.67558704e+06
1.04160192e-04 4.67242149e+06
1.04232175e-04 4.66925809e+06
1.04304208e-04 4.66609683e+06
1.04376291e-04 4.66293770e+06
1.04448424e-04 4.65978072e+06
1.04520606e-04 4.65662587e+06
1.04592839e-04 4.65347316e+06
1.04665121e-04 4.65032259e+06
1.04737453e-04 4.64717414e+06
1.04809836e-04 4.64402783e+06
1.04882268e-04 4.64088365e+06
1.04954750e-04 4.63774160e+06
1.05027283e-04 4.63460167e+06
1.05099865e-04 4.63146387e+06
1.05172498e-04 4.62832820e+06
1.05245181e-04 4.62519464e+06
1.05317914e-04 4.62206321e+06
1.05390698e-04 4.61893390e+06
1.05463532e-04 4.61580671e+06
1.05536416e-04 4.61268164e+06
1.05609350e-04 4.60955868e+06
1.05682335e-04 4.60643783e+06
